mouse_id	 g__A2	 g__AKAU3644	 g__ASF356	 g__Acetatifactor	 g__Acinetobacter	 g__Adlercreutzia	 g__Akkermansia	 g__Alistipes	 g__Alloprevotella	 g__Anaerofustis	 g__Anaeroplasma	 g__Anaerostipes	 g__Anaerotruncus	 g__Anaerovorax	 g__Atopobium	 g__Bacillus	 g__Bacteroides	 g__Bifidobacterium	 g__Blautia	 g__Butyricicoccus	 g__Butyricimonas	 g__Candidatus_Arthromitus	 g__Candidatus_Saccharimonas	 g__Candidatus_Soleaferrea	 g__Christensenellaceae_R-7_group	 g__Clostridia_UCG-014	 g__Clostridia_vadinBB60_group	 g__Clostridioides	 g__Clostridium_sensu_stricto_1	 g__Colidextribacter	 g__Desulfovibrio	 g__Dorea	 g__Dubosiella	 g__Dyadobacter	 g__Eisenbergiella	 g__Enterococcus	 g__Enterorhabdus	 g__Erysipelatoclostridiaceae	 g__Erysipelatoclostridium	 g__Erysipelotrichaceae	 g__Escherichia-Shigella	 g__Faecalibaculum	 g__Family_XIII_AD3011_group	 g__Family_XIII_UCG-001	 g__GCA-900066575	 g__Gastranaerophilales	 g__Gordonibacter	 g__Harryflintia	 g__Hungatella	 g__Hydrogenoanaerobacterium	 g__Ileibacterium	 g__Incertae_Sedis	 g__Intestinimonas	 g__Lachnoclostridium	 g__Lachnospiraceae_FCS020_group	 g__Lachnospiraceae_NC2004_group	 g__Lachnospiraceae_NK4A136_group	 g__Lachnospiraceae_NK4B4_group	 g__Lachnospiraceae_UCG-001	 g__Lachnospiraceae_UCG-004	 g__Lachnospiraceae_UCG-006	 g__Lachnospiraceae_UCG-008	 g__Lachnospiraceae_UCG-010	 g__Lactobacillus	 g__Marvinbryantia	 g__Monoglobus	 g__Moorella	 g__Mucispirillum	 g__Muribaculaceae	 g__NK4A214_group	 g__Negativibacillus	 g__Oscillibacter	 g__Paludicola	 g__Parasutterella	 g__Peptococcus	 g__Prevotellaceae_UCG-001	 g__Proteus	 g__RF39	 g__Rikenella	 g__Rikenellaceae_RC9_gut_group	 g__Romboutsia	 g__Roseburia	 g__Ruminiclostridium	 g__Ruminococcaceae	 g__Ruminococcus	 g__Sphingomonas	 g__Stenotrophomonas	 g__Streptococcus	 g__Tumebacillus	 g__Turicibacter	 g__Tuzzerella	 g__Tyzzerella	 g__UBA1819	 g__UCG-005	 g__UCG-009	 g__UCG-010	 g__[Clostridium]_innocuum_group	 g__[Eubacterium]_brachy_group	 g__[Eubacterium]_coprostanoligenes_group	 g__[Eubacterium]_fissicatena_group	 g__[Eubacterium]_nodatum_group	 g__[Eubacterium]_siraeum_group	 g__[Eubacterium]_ventriosum_group	 g__[Eubacterium]_xylanophilum_group	 g__uncultured
CDD02.Tc.Chow.3	0.00010908654562907273	0.0	0.0005083130008133	0.0	0.0	0.0	0.00040698372065117	0.0016842183455518856	0.0	6.999720011195e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0030928174637720233	0.0	7.571125726398572e-05	0.0	0.0007733024012372666	0.0242890284388624	0.0	0.0	0.00045664840073059994	0.0002088576250764299	3.474437293694237e-05	0.0	0.00010666240017063333	0.0002518081094937909	0.0	4.6664800074650004e-05	0.0	0.0	0.0	0.0	0.0001733264002773	0.0002499900003999	0.00032691000052305385	0.0002099916003359	0.0	0.0	0.00012799488020476003	0.00036998520059195	3.733184005972667e-05	0.00043373265069395004	0.0002099916003359	0.0	0.0	0.0	0.0	0.00020781777424553913	0.0019415890031065331	0.0	0.0	0.0	0.0005445236735985061	0.0	0.0	0.0	0.0	0.0	0.0	0.017968170162082395	0.0	0.000237490500379975	0.0	0.00045664840073063334	0.003926206588100091	0.0003849846006159	0.0	0.00045355328643995713	0.0	0.0007366372011786	0.00010499580016795	0.00684472621095155	0.0	5.2436926913160976e-05	0.0	0.0	0.0	0.0003055760122536206	0.0	0.0	5.2497900083975e-05	0.0	0.0	0.0	0.0	0.0	0.0007266376011626001	0.0	2.7998880044780002e-05	0.0	0.0003499860005599	0.0	0.0	6.499740010398334e-05	0.00023199072037118	0.0	6.9997200111975e-05	0.0	3.4998600055975e-05	7.87468501259875e-05	0.00015630953709219123
CDD02.Tc.Chow.4	0.001579296217599182	0.0	0.003585466110594366	8.001040135216667e-05	0.0	0.0	6.800884114934e-05	0.0017445125009108286	0.0	0.00011501495194375	0.0	0.0	0.000545070859211675	0.0	0.0	0.0	0.002911554972734671	0.0	0.00011715808769424286	0.00012001560202825	0.0005600728094651667	0.002290297738706	4.500585076059888e-05	0.0	9.001170152116667e-05	0.00017002210287336494	0.00020697605943008305	0.0	0.0	0.00015274712985414546	0.0	0.0009134520821039833	0.0	0.0	0.0	0.0	0.000178356519680875	0.0003000390050706	0.00011847694046378463	0.0004500585076059	0.00026003380439455	0.0	0.0	0.0010751397681698	0.00013535092895408668	2.5003250422544227e-05	0.0	0.0	0.0	0.0	0.0	0.0004839759603530869	0.0006400832108173834	0.0008911158450598332	0.003807637850063357	0.0	0.0020134435658453655	0.0	0.0015648188110608152	0.0010101313170711999	0.0017412263594267	0.0	0.0	0.0026529374744642667	0.000510066308620075	2.250292538029944e-05	0.0	0.004522254559759433	0.0019895768268056407	7.000910118315e-05	0.0	0.0003150409553241786	0.0	0.00016002080270433334	8.001040135215e-05	0.0032404212547631	0.0	2.8784229754743995e-05	0.0	0.0	0.0	0.0007412728360569117	0.0	9.50123516057e-05	0.0010151319671557	0.0	0.0	0.0	0.0	0.0	0.0014335196908931331	0.0	6.0007801014120006e-05	0.00044505785752145	0.0008601118145358	0.0	0.0	0.00013668443564328334	0.00030403952513826	0.00017002210287335	0.0	0.00044005720743695	0.00112014561893045	0.0031141548401291946	0.0004119833824010956
CDD02.Tc.Chow.5	0.0003664002763912636	0.0	0.0011201120112011	0.0	0.0	0.0	0.0012151215121512101	0.0025116797394025	0.0	0.0	0.0	0.0	0.0001325132513251	0.0	0.0	0.0	0.0025502550255025415	0.0	0.00014430014430014284	7.000700070005e-05	0.00033003300330029995	0.005020502050205	0.0	0.0	0.0002933626696002667	7.371871207738969e-05	4.119055973393729e-05	0.0001000100010001	0.0	0.00045640927729134544	0.0	0.0004400440044004333	0.0	0.0	0.0	0.0	9.500950095009165e-05	0.0009100910091009	0.00014462984760013847	0.0	9.000900090005e-05	0.0002500250025002	3.000300030002e-05	0.00057005700570055	0.0001133446678001	6.250625062506251e-06	0.0	0.0	0.0	0.0	0.0	0.0002882896985350522	0.0005617228389505499	0.0003833716705003767	0.0021130684497021	0.0	0.0023159891746750393	0.0	0.0	0.00017001700170016665	0.00013401340134013	1.25012501250125e-05	0.0	0.011117037629688882	0.00365786578657865	0.00016501650165015	0.0	0.00011834516785011667	0.005503732191400934	0.0	0.0	0.0006029174346005858	0.0	0.0014301430143014002	0.0	0.0008250825082508	0.0	3.829651257808415e-05	0.0	0.0	0.0	0.00011707053058246763	0.0	9.5009500950075e-05	0.0004250425042504	0.0	0.0	0.0	0.0	0.0	0.0009300930093009267	0.0	0.0	0.0	0.0013401340134013	6.143471490005714e-05	5.000500050005e-05	0.00012334566790011666	0.0004100410041004	0.00039503950395035	0.000185018501850175	0.0	0.002245224522452225	0.001195119511951175	0.0001974758879396637
CDD02.Tc.HFHF.1	0.0003754432821560725	0.0	0.0012882946844927834	0.0	0.0	0.0	0.0016609501714948498	0.002562780259449328	0.0	4.499865004049878e-05	7.499775006745e-05	0.0	0.0	0.0	0.0	0.0	0.003797533132829529	0.0	0.00014142432869868572	0.000127496175114725	0.0010399688009359333	0.0111596652100436	0.0	0.0	0.0007033122339662667	0.0004995726416867134	0.00018321484253774913	0.0	0.0	0.0006663436460542182	0.0	0.00015332873347128335	0.0	0.0	0.0	0.0	9.999700008995826e-05	0.0004899853004409	0.0004822932235109768	0.0001099967000989	0.00051998440046795	0.0001499955001349	1.599952001439957e-05	0.00042498725038245	0.00013332933345330654	0.00011499655010346226	8.999730008099757e-05	0.0	0.0	0.0	0.0	0.00017260351754662173	0.0017316147182250836	0.0003066574669426367	0.0009685423723002143	0.0003099907002789	0.0011914794071329106	0.0	0.00016384123860896922	0.00023665956687963333	0.00040098797036088	0.0	6.99979000629981e-05	0.006995716054444285	0.00398488045358635	5.7498275051725e-05	0.0	0.00019832738351181666	0.004158738874197384	0.0004749857504274	0.0	0.0006514090291576643	0.0	0.00013999580012596667	0.00012999610011695	0.0103146905592832	0.0	0.00015511729770056578	0.0	0.0	0.0	0.0002455808678680618	8.999730008099757e-05	0.000224993250202475	0.0005224843254702	0.0	0.0	2.33326333543327e-05	0.0	0.0	0.00037998860034196667	0.0	1.3999580012599621e-05	0.00013999580012595	0.0005599832005039	8.571171436282857e-05	0.0	2.166601668615e-05	0.00022399328020157963	0.00137495875123745	6.4998050058475e-05	0.0020299391018269	0.0035648930532084	0.0018524444266671877	0.000614542967219728
CDD02.Tc.HFHF.2	0.0008227272727272726	0.0	0.001995	0.000195	0.0	0.0	7.1e-05	0.005214285714285714	0.0	5e-05	0.0	0.0	0.000135	0.0	0.0	0.0	0.0016323529411764706	0.0	0.0003042857142857143	0.00015	0.0006866666666666667	0.01308	0.00019	0.0	0.00047333333333333326	0.0003224742268041237	0.000261864406779661	0.0	0.0	0.0006590909090909091	0.0	9e-05	0.0	0.0	0.0	0.0	0.00021500000000000002	0.0	0.00011230769230769231	0.0	0.000125	0.0	2.4e-05	0.00115	0.00016800000000000002	7.000000000000001e-05	0.0	6e-05	0.0	0.0	0.0	0.00030782608695652177	0.0013483333333333333	0.000972	0.0014628571428571427	0.0	0.0012563636363636362	0.0	0.0020546153846153843	0.0003066666666666667	0.001158	0.0	0.0	0.010694814814814815	0.001	3.75e-05	0.0	0.000295	0.002204318181818182	0.000295	0.0	0.0003864285714285714	0.00015	4.333333333333333e-05	0.0	0.00577	0.0	0.00014756097560975613	0.0	0.0	0.0	0.0009994117647058823	0.0	0.000255	0.0002925	0.0	0.0	8.333333333333333e-05	0.0	0.0	0.00015333333333333334	0.0	2.6e-05	0.00033499999999999996	0.00085	0.0	0.0	0.00012833333333333335	2.6e-05	8.5e-05	4.75e-05	0.000595	0.0004125	0.001165	0.0005947368421052631
CDD02.Tc.HFHF.3	5.726986377952727e-05	0.0	0.0001733246670999667	0.0	0.0	0.0	0.0016189190540472902	0.0016484890041212144	0.0	7.499625018745e-05	0.00035998200089995	0.0	0.0	0.0	0.0	0.0	0.004322136834334735	0.0	1.1428000028570001e-05	0.0	0.0010299485025748332	0.0028098595070246	0.0	0.0	0.00045331066779993336	0.0005566731972679556	3.6269372972020335e-05	0.0	0.0	0.00014272013672042729	2.4998750062496874e-05	0.00010999450027498332	0.0	0.0	0.0	6.499675016248333e-05	0.0002483209172874328	0.0006599670016499	0.00021306626976342306	0.0003899805009749	0.0036198190090495	0.0006899655017249	6.999650017496e-05	0.0	2.4665433394986665e-05	4.999750012497344e-05	0.0	0.0	0.0	0.0	0.0	3.782419574672609e-05	0.00018499075046246667	0.00015599220038997	0.00038569500096421425	0.0	0.0002237766899533697	0.0	0.0001261475387768923	0.00013332666699996667	7.099645017749001e-05	0.0	0.0	0.014192253350295437	0.00137243137843105	2.9998500074975e-05	0.0	0.0004233121677249333	0.0062946852657366935	0.00030998450077495	9.99950002499875e-05	0.00014856400037140002	0.0	0.0002366548339249667	0.0	0.01284935753212335	0.0	3.2803237886881584e-05	0.0	3.499825008749563e-05	0.0	0.00025998700064995886	0.0	0.0	0.000257487125643675	0.0	0.0	4.333116677496666e-05	0.0	0.0	0.00030331816742493336	0.0	0.0	5.4997250137475e-05	0.0	0.00010856600027141304	0.0	1.1666083362498543e-05	0.00131393430328482	0.00402479876006195	0.00035748212589367505	8.999550022495e-05	0.000574971251437425	0.0008462076896155126	0.00022735705319996047
CDD02.Tc.HFHF.4	0.0005546785774040091	0.0	0.00038342535541863334	0.00020338214504813333	0.0	0.0	4.501080259262e-05	0.0030321562889379	0.0	0.00011502760662555	0.00010502520604945	0.0	0.0	0.0	0.0	0.0	0.0015997957156776352	0.0	0.00015003600864205716	0.0	0.00024339174735266665	0.0243958550052012	0.0	0.0	0.0006034781680936333	0.00023809838072476702	0.00010561856879548835	0.0	0.0	0.00037008882131709997	0.0	0.00013669947454055	0.0	0.0	0.0	0.0	0.00027423248246244165	0.0002600624149795	0.0001985091806648923	0.0	0.02009982395774985	0.0	4.201008241978e-05	0.0003050732175722	0.00011469419327304	3.5008402016475e-05	0.0	0.0	0.0	0.0	0.0	0.00010132866670607827	0.0025322744125256666	0.00026639726867780665	0.0003858068793653143	0.0	0.0009811445656048253	0.0	0.0009679246095985923	0.0	0.00012202928702887	0.0	0.0	0.015638197611871282	0.0009852364567496	2.2505401296311115e-05	0.0	9.335573871061666e-05	0.002720652956709593	0.0	0.0002300552132511	0.0004551092262142786	0.0	1.6670667626897124e-05	7.001680403295e-05	0.0045810994638713	0.0	3.87897973562404e-05	0.0	0.0	0.0	0.00028124396914081467	0.0	0.000165039609506275	0.000140033608065925	0.0	0.0	0.0001100264063375	0.0	0.0	0.0004301032247739333	7.001680403295e-05	0.0	0.0	0.0003300792190125	6.001440345682064e-05	0.0	2.333893467765e-05	0.00048411618788508004	0.0001550372089301	0.00010502520604945	0.00037509002160515	0.0	0.001112767064095374	0.0003275347486905483
CDD02.Tc.HFHF.5	0.0006782496431461181	0.0	0.003288662199553267	0.00016334966830015003	0.0	0.0	0.00014601460146014	0.0011286842970011143	0.0	7.000700070005e-05	0.0	0.0	8.0008000800075e-05	4.0004000400040005e-05	0.0	0.0	0.0010124541865951233	0.0	0.00024002400240021425	0.00017001700170015	0.0004233756709004	0.0062706270627062	7.500750075005e-05	0.0	0.00027002700270023337	7.041941307532474e-05	6.187059383903611e-05	0.0	0.0	0.0004036767313094818	0.0	0.00015334866820013334	0.0	0.0	0.0	0.0	0.000151681834850125	0.0001400140014001	4.385053890003846e-05	0.0	0.0	0.0001400140014001	0.0	0.0012201220122012	0.00023135646898021333	0.0005688068806880624	0.0	0.0	0.0	0.0	0.0	0.0005896241798092652	0.0008384171750508334	0.0006030603060305934	0.0014601460146014286	0.0	0.0015848554552424757	0.0003200320032003	6.539115450006153e-05	0.0008967563423008667	0.0007060706070606999	0.0	0.0	0.00896793383042007	0.000600060006000575	4.5004500450025e-05	0.0	5.000500050005e-05	0.0020829355662838854	0.00032003200320025	0.0001200120012001	0.0006622090780506499	0.0	0.00018001800180016667	0.0002400240024002	0.00167516751675165	0.0	2.5368390497582927e-05	0.0	0.0	0.0	0.00127777483630714	0.0	0.000292529252925275	0.0004000400040004	0.0	0.0	2.3335666900023333e-05	0.0	0.0	0.0009800980098009667	0.0001100110011001	2.200220022002e-05	9.5009500950075e-05	0.0012401240124012	0.0001085822868001	0.0	8.334166750006667e-05	0.0005300530053005201	0.0002400240024002	6.500650065005e-05	0.00025002500250025	0.00167266726672665	0.004597959795979587	0.0005951472340216271
CDD02.Tc.HFLF.1	0.0002318274549163727	0.0	0.00045335146739201664	0.0	0.0	0.0	0.00017900716028641	0.0025043858897212854	0.0	0.000105004200168	0.0	0.0	0.0	0.0	0.0	0.0	0.005267269514309976	0.0	0.000220008800352	0.0	0.000513353867488	0.016090643625745	0.0	0.0	0.00053335466752	7.082757537105361e-05	0.0002367891325822441	0.0	0.0	0.0004391084734298273	0.0	0.00041501660066399997	0.0	0.0	0.0	5.3335466752e-05	7.833646679200001e-05	0.00055002200088	0.00017385310797046923	0.0	8.5003400136e-05	0.000230009200368	3.80015200608e-05	0.000230009200368	0.0001040041601664	0.00018625745029800066	0.0	0.0	0.0	0.0	0.0	0.00016261520026017394	0.0033951358054322	0.00021467525367680333	0.0012529072591475	0.0	0.0017356754876255544	0.0	8.923433860430769e-05	0.0	6.70026801072e-05	0.0	0.0	0.011066368580669141	0.00177257090283605	9.5003800152e-05	0.0	0.0	0.005324531163064686	0.00032501300052	0.0	0.0003278702576674357	0.000230009200368	0.0008567009347040334	7.500300012e-05	0.0098303932157286	0.0	5.195329764409879e-05	0.0	0.0	0.0	4.411941183529412e-05	8.000320012800512e-05	0.000365014600584	0.000190007600304	0.0	0.0	0.0	0.0	0.0	0.0006033574676320334	0.0	0.0	8.0003200128e-05	0.000460018400736	1.5714914310857144e-05	0.0	2.1667533368000002e-05	0.0002660106404256	0.00151006040241605	0.000147505900236	0.000230009200368	0.0016875675027001	0.0011100444017760624	0.00019351651259032104
CDD02.Tc.HFLF.2	0.001263661636869091	0.0	0.00026167190010466663	0.0	0.0	0.0	0.0005940118802376	0.002497192800998871	0.0	0.0	0.0	0.0	0.0	9.000180003600073e-05	0.0	0.0	0.003990079801596024	0.0	0.00014714580005885725	0.0	0.00023333800009333334	0.003670073401468	5.5001100022e-05	0.0	0.0004466756001786667	0.0002403140846322072	6.38995830764068e-05	0.0	0.0	0.0005681931820454545	0.0	0.0008950179003580001	0.0	0.0	0.0	0.0	0.000255005100102	0.000240004800096	7.538612310707691e-05	0.0	0.00527510550211	0.0	0.0	0.00060001200024	0.00044134216017653334	0.0	0.0	0.0	0.0	0.0	0.0	0.00025391812184069563	0.0010233538004093333	0.0004403421401761334	0.0004957242001982857	0.0	0.001462908046039703	0.0	0.00017461887699292308	0.00035000700014	0.0003580071601432	0.0	0.0	0.012608029938376538	0.00017500350007	0.000115002300046	0.0	0.00017833690007133332	0.004390542356301661	0.000130002600052	0.0	0.000315006300126	0.000370007400148	0.001120022400448	0.0	0.00895517910358205	0.0	9.402627076931707e-05	0.0	0.0	0.0	0.00017676824124717645	0.0	0.00019750395007900017	0.002347546950939	0.0	0.0	0.0	0.0	0.0	0.0009400188003760001	2.000040000800016e-05	0.0	3.2500650013e-05	0.000980019600392	4.0000800016000003e-05	0.0	8.833510003533332e-05	0.0002920058401168	0.00085001700034	7.0001400028e-05	0.0	9.7501950039e-05	0.0009862697253945	0.0003398313580306667
CDD02.Tc.HFLF.3	0.0020454340911135907	0.0	0.0034382989503438	0.00016999830001698335	0.0	0.0	3.2999670003290004e-05	0.0008557057286569714	0.0	5.499945000545e-05	6.499935000645e-05	0.0	0.0004474955250447	0.0	0.0	0.0	0.0013729274471960882	0.0	0.00026856874288398567	0.000107498925010725	0.00019666470001963334	0.0009699903000969	0.0	0.0	0.0002966637000296	0.00010721542269112061	8.525338475427288e-05	0.0	0.0	0.0004327229454977909	0.0	0.0007149928500714666	0.0	0.0	0.0	0.0	0.000164998350016475	0.0001699983000169	7.076852308399231e-05	0.0001099989000109	0.00021499785002145	0.0	1.1999880001199989e-05	0.0009199908000918999	0.0001733316000173	3.37496625033625e-05	0.0	0.00012499875001245	0.0	0.0	4.999950000499995e-05	0.00044912594352312615	0.0006083272500607834	0.0011929880701192534	0.0013085583429879714	0.0	0.0018999810001899577	0.0	6.461473846798461e-05	0.0006799932000679667	0.00141198588014116	0.0	0.0	0.004758100567142466	5.4999450005475e-05	1.999980000199998e-05	0.0	0.00962157045096215	0.0009543086387317614	0.00029499705002939997	0.0002999970000299	0.0004185672428989643	0.0	0.0001333320000133	5.499945000545e-05	0.00115498845011545	0.0	1.6219350001614634e-05	0.0	0.0	0.0	0.000618229111826497	0.0	0.000199998000019975	0.0	0.0	0.0	3.33330000033333e-05	0.0	0.0	0.0009166575000916333	2.4999750002499974e-05	5.999940000598e-05	3.2499675003225e-05	0.0004299957000429	8.571342857999991e-06	0.0	0.00019833135001978336	3.399966000338e-05	6.999930000695e-05	5.4999450005475e-05	0.00092499075009245	0.0	0.0034562154378456	0.0007399048816528983
CDD02.Tc.HFLF.4	0.0005673124391434546	0.0	0.0006017087862817	0.0002933538681041	0.0	0.0	0.00069104837338613	0.0021572938677135714	0.0	4.500315022051544e-05	4.000280019601372e-05	0.0	6.250437530625e-05	0.0	0.0	0.0	0.002139561534013247	0.000190013300931	0.00010000700049002857	0.0	0.0007833881705052334	0.0039702779194543	0.0	0.0	0.0004466979355221333	0.0002105302010315907	8.814176314374408e-05	0.0	0.0	0.00034729703806537273	0.0	9.834021714853334e-05	0.0	0.0	0.0	0.0	0.00029585404311631896	0.0004400308021561	8.846773120271539e-05	0.0	0.0	0.0005900413028912	0.0	0.0003900273019111	0.00010334056717302001	6.125428780012499e-05	0.0	0.0	0.0	0.0	0.0	0.0002447997446777565	0.0008350584540917668	0.0006017087862816834	0.0007843406181289714	0.0	0.0009518848137551288	0.000130009100637	0.00039695086348350765	0.0006067091363062	0.00050303521246487	0.0	6.000420029402058e-05	0.010475548103182021	0.0012925904813336749	0.0	0.0	0.00018001260088205	0.006137247789163402	0.00026501855129855	0.0	0.0003085930300835143	0.0	0.0014901043073015001	0.0001150080505635	0.0110807756542958	0.0	3.549028919828973e-05	0.0	0.0	0.0	0.0003573779576334941	0.0	0.0001525106757473	0.0	0.0	0.0	2.000140009800686e-05	0.0	0.0	0.0011734154724164	0.0	2.60018201274e-05	5.250367525725e-05	0.0006100427029892	0.00013429511494374285	0.0	2.50017501225e-05	0.00013600952066644	0.0004050283519846	7.0004900343e-05	0.0013750962567379	0.000435030452131625	0.0005962917404218125	0.000416695835375125
CDD02.Tc.HFLF.5	0.00021182877325682725	0.0	0.0002800140007000167	0.0	0.0	0.0	0.0008420421021051001	0.0012800640032001429	0.0	0.000190009500475	0.0	0.0	0.00018000900045	0.0	0.0	0.0	0.0035778259501210176	0.0	7.857535733928572e-05	0.0	0.0008000400020000666	0.0054202710135506	0.000110005500275	0.0	0.0010967215027417696	0.0002633121346788876	2.4747000061864554e-05	0.0	0.0	0.00041092963739095456	0.0	0.00044335550110838334	0.0	0.0	0.0	0.0	0.0003125156257812583	0.0043602180109005	0.00022693442364425385	0.00026001300065	0.0	0.00026001300065	7.200360018000001e-05	0.000230011500575	0.00016600830041500666	1.50007500375e-05	0.00038001900095	0.0	0.0	0.0	0.0	0.0003191463921022	0.0014400720036001667	0.00051502575128755	0.00022286828627144287	0.00070003500175	0.00025258838699510153	0.0	2.2308807748076922e-05	0.0004966915012417	0.0006540327016350799	0.0	0.0	0.013232143088635908	0.005647782389119425	8.50042502125e-05	0.0	7.167025017916667e-05	0.005177531603852896	0.000190009500475	0.0009100455022751	0.00021286778624644286	0.0	0.0010467190026167666	0.0	0.0138706935346767	0.0	7.11011160314061e-05	0.0	0.0	0.0	0.00035207642735077087	0.0	0.0001150057502875	0.000810040502025075	0.0	0.0	0.0	0.0	0.0	0.0016300815040752	0.0	0.000154007700385	0.0001150057502875	0.0	0.0001328637860464441	0.0	0.00010333850025833333	0.00081404070203508	0.00049002450122505	0.00019750987549375	0.00044502225111255	0.001887594379718975	0.0022001100055002625	0.00044361867216166753
CDD02.Tc.LFHF.1	0.0006129601976023546	0.0	0.0	0.0	0.0	0.0	0.00020507792961325	0.0017821057716217714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016365042245464882	0.0	8.43177550326143e-05	0.0	0.0003501330505592	0.0094735999679878	5.00190072227e-05	0.0	0.0003568022515222	0.00036694356226499487	5.747946931697966e-05	0.0	0.0	0.00015460420414301816	0.0	7.336121059335e-05	0.0	0.0	0.0	8.503231227865e-05	0.00025009503611369166	0.0002100798303355	3.7706636214061544e-05	0.0	7.50285108341e-05	0.0	0.0	0.00046017486644925	0.0	6.37742342089875e-05	0.0	0.0	0.0	0.0	0.0	7.26362974452e-05	0.00236423174139505	0.00017273230494254	0.0009017712445014715	0.0	0.0003002656160856212	0.0	0.0010657896154384692	0.0	0.0002000760288909691	1.2504751805675e-05	0.0	0.018902738596222112	0.0011154238610672	0.00033262639803125	0.0	8.169771179713333e-05	0.0037589283927892407	9.00342130009e-05	0.0	4.5731663746507145e-05	0.0	0.00025676423707673334	0.0	0.00831315900042015	0.0	0.0002585128690365707	0.0	0.0	0.0	0.00019507412816869706	0.0	0.0	0.000230087433224625	0.0	0.0	6.002280866726666e-05	0.0	0.0	0.0001867376269649	0.0	1.6006082311278286e-05	0.0	0.0002100798303355	5.8593694175199995e-05	0.0	0.0	0.00027210339929172	0.0	0.000127548468417975	0.0001550589223905	0.002585982673415875	0.0010841619815529875	0.00020981657240276745
CDD02.Tc.LFHF.2	0.00010363636363636364	0.0	0.00030333333333333335	0.0	0.0	0.0	0.006947	0.0	0.0	0.0	0.000435	0.00038	0.00022500000000000002	0.0	0.0	0.0	0.0	0.0	9.285714285714286e-05	0.00042	0.0	0.00096	0.0	0.0	0.0	0.00040690721649484535	0.00011220338983050847	0.0	0.0005666666666666666	0.00033181818181818177	0.0	0.0024916666666666668	0.0	0.0	0.00037	0.0	0.00014166666666666665	0.0	0.0007569230769230769	0.0	0.0	0.0	6.2e-05	0.0	6.933333333333333e-05	0.0	0.0	0.0	0.00019	0.0	0.0	0.0001643478260869565	0.0005333333333333334	0.00031266666666666666	8.857142857142857e-05	0.0	0.0004759090909090909	0.0	0.0022092307692307693	0.00022333333333333333	0.00146	0.0	0.0	0.012892222222222223	0.00293	0.0	0.0	9.999999999999999e-05	0.0041193181818181815	0.0	0.0	0.000195	0.0	0.0	0.0	0.0	2e-05	9.634146341463416e-05	0.0	0.0	0.0	0.00018058823529411763	0.0	0.00042	0.003665	0.0	0.0	0.0	0.0	0.0	0.0017799999999999997	0.0	0.00017999999999999998	0.0	0.0	7.714285714285714e-05	0.0008725	6.166666666666667e-05	0.004654	0.000135	0.0003675	0.0	0.0039025	0.0009262500000000001	0.0002501754385964912
CDD02.Tc.LFHF.3	0.00035000700014000004	0.0	0.0010916885004366667	7.166810002866667e-05	0.0	0.0	0.0003730074601492	0.0013943136005577143	0.0	2.50005000100002e-05	7.0001400028e-05	0.0	6.0001200024e-05	0.0	0.0	0.0	0.0011535524828143588	0.0	5.142960002057151e-05	0.0	0.0	0.0223404468089361	0.0	0.0	0.0002833390001133333	0.0005607328641418175	3.3221003403118674e-05	0.0	0.0	5.454654547636364e-05	0.0	0.00014833630005933333	0.0	0.0	0.0	0.0	0.000252505050101	0.000240004800096	0.00010846370773569231	0.0	0.00160003200064	0.0	2.60005200104e-05	0.000210004200084	9.800196003920005e-05	8.12516250325e-05	0.0	0.0	0.0	0.0	0.0	8.478430438173913e-05	0.0013666940005466668	0.00018000360007200002	0.0007728726003091429	0.000220004400088	0.0009966866003986697	0.0	0.000494625277120923	0.000180003600072	0.00010600212004239999	0.0	0.0	0.017048118740152572	0.00152503050061	0.0	0.0	0.000120002400048	0.0032300646012920113	0.00012500250005	0.0	0.0001342884000537143	0.0	3.0000600012000243e-05	0.0	0.004235084701694	0.0	9.597752930668294e-05	0.0	0.0	0.0	0.000745014900298	0.0	7.7501550031e-05	0.000352507050141	0.0	0.0	0.0	0.0	0.0	0.00017333680006933333	0.0	0.0	0.0	0.000580011600232	4.428660001771428e-05	0.0	4.0000800016e-05	0.00039400788015759994	0.0	0.00022500450009	0.0	0.00105002100042	0.0005900118002360001	0.0002743037316886666
